@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
6984,'2023/12/12 00:06:06:880',109,-1.816114,0.138271,0.066398,1.036017,0.287501,-6.22812,5
6985,'2023/12/12 00:06:06:913',109,-1.274821,0.885616,0.108898,1.076094,-0.395959,-8.061178,5
6986,'2023/12/12 00:06:06:946',109,-0.211878,1.650162,0.280317,0.022172,-1.251485,-8.310902,5
6987,'2023/12/12 00:06:06:979',109,0.978717,2.095789,-0.025125,-0.445146,-1.090638,-6.988451,5
6988,'2023/12/12 00:06:07:013',109,2.442507,2.164165,-0.105057,-0.798501,-0.493501,-2.541255,5
6989,'2023/12/12 00:06:07:046',109,3.139325,2.139448,-0.35367,-0.313463,-0.273019,2.566527,5
6990,'2023/12/12 00:06:07:080',109,2.520182,2.243662,-0.199049,0.422249,-0.161868,6.541809,5
6991,'2023/12/12 00:06:07:113',109,1.232961,2.178711,0.211117,-0.064482,0.6779,9.321375,5
6992,'2023/12/12 00:06:07:146',109,-0.627094,1.769206,0.498242,-0.935945,0.910208,10.482562,5
6993,'2023/12/12 00:06:07:180',109,-3.544879,0.573408,-0.021165,-1.959793,0.488347,7.843875,5
6994,'2023/12/12 00:06:07:213',109,-4.68824,-0.692815,-1.178436,0.354655,-0.536842,1.51651,5
6995,'2023/12/12 00:06:07:246',109,-4.316426,-1.160733,-0.842819,1.3619,0.082968,-3.002671,5
6996,'2023/12/12 00:06:07:280',109,-2.370696,-0.233488,0.179801,1.407855,-0.405982,-6.157746,5
6997,'2023/12/12 00:06:07:313',109,-1.79819,0.588214,0.253612,0.656629,0.481299,-7.767449,5
6998,'2023/12/12 00:06:07:346',109,-1.145279,1.393923,0.264259,0.710979,-0.779643,-9.354073,5
6999,'2023/12/12 00:06:07:380',109,0.541945,2.386883,0.121626,-0.009006,-2.438951,-8.907075,5
7000,'2023/12/12 00:06:07:413',109,2.328857,2.575823,-0.2339,-0.906967,-0.40496,-4.00103,5
7001,'2023/12/12 00:06:07:446',109,3.310999,2.383207,-0.462613,-0.572791,0.367163,1.014751,5
7002,'2023/12/12 00:06:07:479',109,2.547228,2.255145,-0.460291,0.944507,-0.266293,5.300193,5
7003,'2023/12/12 00:06:07:513',109,1.594849,2.269209,0.02578,0.792629,0.451034,8.476368,5
7004,'2023/12/12 00:06:07:546',109,0.687006,2.178739,0.262433,0.183711,0.80757,10.232387,5
7005,'2023/12/12 00:06:07:579',109,-1.753698,1.562409,0.650645,-1.16203,1.36829,10.306492,5
7006,'2023/12/12 00:06:07:613',109,-4.652674,-0.142734,-0.086157,-0.79143,-2.31866,3.905638,5
7007,'2023/12/12 00:06:07:646',109,-4.593343,-0.807223,-0.964352,0.55136,0.372317,0.121975,5
7008,'2023/12/12 00:06:07:680',109,-3.276464,-0.886505,-0.20212,1.624544,0.701542,-4.500672,5
7009,'2023/12/12 00:06:07:713',109,-1.976934,0.049973,0.378197,1.001644,0.10595,-6.462397,5
7010,'2023/12/12 00:06:07:746',109,-1.230265,0.801542,0.406555,0.40665,0.353719,-7.468056,5
7011,'2023/12/12 00:06:07:780',109,-0.278098,1.611559,0.345066,0.040226,-1.159111,-8.563793,5
7012,'2023/12/12 00:06:07:813',109,0.73191,2.165107,0.118577,-0.667259,-1.547759,-7.557281,5
7013,'2023/12/12 00:06:07:846',109,2.322665,2.319386,-0.196987,-0.893023,-0.977011,-3.406966,5
7014,'2023/12/12 00:06:07:880',109,2.96147,2.049255,-0.523315,-0.604334,0.67947,2.051133,5
7015,'2023/12/12 00:06:07:913',109,2.52828,2.05513,-0.4154,0.561821,0.35166,6.326902,5
7016,'2023/12/12 00:06:07:946',109,1.512086,2.092242,0.010558,0.514445,0.465051,8.675894,5
7017,'2023/12/12 00:06:07:980',109,0.236466,1.996498,0.247245,-0.30976,1.196805,10.839291,5
7018,'2023/12/12 00:06:08:013',109,-2.459992,1.358198,0.213168,-0.907879,0.831922,9.394867,5
7019,'2023/12/12 00:06:08:047',109,-5.64506,-0.499725,-0.414041,-0.726737,-0.746882,1.39293,5
7020,'2023/12/12 00:06:08:080',109,-3.630712,-0.912152,-1.118467,1.835955,0.071391,-3.033532,5
7021,'2023/12/12 00:06:08:113',109,-2.142908,-0.376355,0.14083,1.881925,0.431782,-4.990285,5
7022,'2023/12/12 00:06:08:146',109,-1.588675,0.30645,0.389475,0.913754,-0.2265,-6.7206,5
7023,'2023/12/12 00:06:08:180',109,-0.677166,1.148566,0.148778,0.9425,-0.285042,-7.976155,5
7024,'2023/12/12 00:06:08:213',109,-0.051758,1.702991,0.390417,0.253659,-1.53905,-8.246932,5
7025,'2023/12/12 00:06:08:246',109,0.609409,2.080594,0.031441,-0.509046,-1.550214,-7.305214,5
7026,'2023/12/12 00:06:08:279',109,2.709073,2.20891,-0.28176,-0.484108,-1.144603,-2.646984,5
7027,'2023/12/12 00:06:08:313',109,2.982453,2.137103,-0.271714,-0.713599,-0.127857,2.781792,5
7028,'2023/12/12 00:06:08:346',109,2.153217,2.135849,-0.319024,-0.006771,0.10241,6.76608,5
7029,'2023/12/12 00:06:08:379',109,0.900769,2.075388,0.185851,0.016711,0.213187,9.085103,5
7030,'2023/12/12 00:06:08:413',109,0.130281,1.992029,0.157521,-0.149776,1.109261,11.297374,5
7031,'2023/12/12 00:06:08:446',109,-2.117186,1.453124,0.661284,-2.616996,1.489306,10.623507,5
7032,'2023/12/12 00:06:08:480',109,-5.241261,-0.40795,-1.157615,-2.274348,-0.132332,2.577834,5
7033,'2023/12/12 00:06:08:514',109,-4.010762,-0.707141,-1.776263,1.320164,0.285399,-1.805984,5
7034,'2023/12/12 00:06:08:546',109,-2.641929,-0.376068,-0.496653,2.376997,0.450894,-4.703518,5
7035,'2023/12/12 00:06:08:580',109,-1.477969,0.481517,0.229712,1.551744,0.255424,-6.438642,5
7036,'2023/12/12 00:06:08:613',109,-0.716852,1.075938,0.252148,1.43992,-0.622756,-7.406049,5
7037,'2023/12/12 00:06:08:646',109,0.119497,1.589872,0.269177,0.907441,-2.037275,-7.692124,5
7038,'2023/12/12 00:06:08:684',109,1.619293,1.955656,0.058429,-0.113744,-1.33661,-5.800398,5
7039,'2023/12/12 00:06:08:713',109,2.773267,1.900406,-0.047686,-0.941718,0.555836,-2.03262,5
7040,'2023/12/12 00:06:08:746',109,3.16723,1.877345,-0.178119,-0.145483,-0.496155,2.672756,5
7041,'2023/12/12 00:06:08:780',109,2.041205,1.932364,-0.218617,0.73242,-0.211319,6.524513,5
7042,'2023/12/12 00:06:08:813',109,0.976552,1.875137,0.243102,-0.295552,1.045368,8.711955,5
7043,'2023/12/12 00:06:08:847',109,-0.146109,1.65525,0.045511,-0.486522,0.880911,10.032294,5
7044,'2023/12/12 00:06:08:880',109,-3.088789,0.37367,0.294458,-1.536263,0.563528,6.212,5
7045,'2023/12/12 00:06:08:913',109,-4.548185,-0.648917,-1.016004,-0.080394,-1.211647,0.371949,5
7046,'2023/12/12 00:06:08:946',109,-3.826176,-1.024119,-0.826931,1.541574,0.845882,-3.480191,5
7047,'2023/12/12 00:06:08:979',109,-2.434698,-0.341782,0.110348,1.409738,0.017779,-5.759168,5
7048,'2023/12/12 00:06:09:013',109,-1.307831,0.69206,0.223487,0.891504,-0.291266,-7.529177,5
7049,'2023/12/12 00:06:09:046',109,-0.615019,1.376552,0.18241,0.749494,-1.098879,-8.324962,5
7050,'2023/12/12 00:06:09:080',109,-0.000333,1.93836,0.153399,0.020521,-1.382718,-8.242268,5
7051,'2023/12/12 00:06:09:114',109,1.872218,2.3512,-0.141706,-0.653335,-0.826026,-5.200073,5
7052,'2023/12/12 00:06:09:146',109,3.258727,2.306745,-0.378663,-0.392591,-0.316356,0.596358,5
7053,'2023/12/12 00:06:09:180',109,3.043196,2.232957,-0.545273,0.671327,-0.068695,4.693937,5
7054,'2023/12/12 00:06:09:213',109,1.664621,2.28504,0.003238,0.680156,0.598584,8.208363,5
7055,'2023/12/12 00:06:09:246',109,0.430589,2.021608,0.430736,-0.790891,1.705759,9.814014,5
7056,'2023/12/12 00:06:09:280',109,-1.215738,1.355823,0.631181,-2.201127,0.884432,9.333615,5
7057,'2023/12/12 00:06:09:313',109,-3.740882,0.161928,-0.643816,-0.300548,-1.665522,6.418217,5
7058,'2023/12/12 00:06:09:346',109,-5.179511,-0.956957,-0.602727,-0.188993,1.434544,0.092933,5
7059,'2023/12/12 00:06:09:380',109,-3.854453,-0.922479,-0.565267,1.165509,-0.48236,-4.364165,5
7060,'2023/12/12 00:06:09:414',109,-2.01258,0.121912,0.099882,1.3058,0.367415,-5.764496,5
7061,'2023/12/12 00:06:09:446',109,-1.331633,0.832603,0.360896,0.642745,0.628002,-7.319489,5
7062,'2023/12/12 00:06:09:480',109,-0.319973,1.539212,0.179432,0.989148,-1.321702,-7.780614,5
7063,'2023/12/12 00:06:09:513',109,1.203631,2.033103,0.057058,0.101517,-1.551323,-6.216957,5
7064,'2023/12/12 00:06:09:546',109,2.585304,2.027976,-0.164923,-0.821878,0.01024,-2.429694,5
7065,'2023/12/12 00:06:09:580',109,3.47927,2.001379,-0.477304,0.007069,-0.151807,1.586143,5
7066,'2023/12/12 00:06:09:613',109,2.530749,1.973387,-0.237961,0.839454,-0.345211,5.838236,5
7067,'2023/12/12 00:06:09:646',109,1.322808,1.861789,0.136957,0.011194,0.750674,8.103137,5
7068,'2023/12/12 00:06:09:679',109,0.136516,1.585189,0.181174,-0.447261,1.02185,8.48275,5
7069,'2023/12/12 00:06:09:714',109,-2.679962,0.614338,0.809663,-2.206795,-0.230694,5.858673,5
7070,'2023/12/12 00:06:09:747',109,-4.188841,-0.43167,-0.961567,-0.772086,-1.468966,2.231493,5
7071,'2023/12/12 00:06:09:780',109,-4.014106,-1.16119,-0.793375,1.200978,0.883121,-1.30141,5
7072,'2023/12/12 00:06:09:814',109,-2.615625,-0.667714,0.161745,0.933232,0.020395,-4.738109,5
7073,'2023/12/12 00:06:09:846',109,-1.767991,0.043615,0.133862,0.872175,0.156463,-6.317823,5
7074,'2023/12/12 00:06:09:880',109,-0.992463,0.987328,0.292578,0.780376,-0.363418,-7.694224,5
7075,'2023/12/12 00:06:09:913',109,0.207919,1.838912,0.212859,0.19768,-1.642402,-7.792778,5
7076,'2023/12/12 00:06:09:946',109,1.252504,2.044227,-0.024442,-0.613643,-1.324683,-5.739211,5
7077,'2023/12/12 00:06:09:979',109,2.436259,2.041355,-0.21175,-1.546752,0.992995,-1.505163,5
7078,'2023/12/12 00:06:10:013',109,2.767593,1.914763,-0.432513,-0.284109,-0.099543,2.680719,5
7079,'2023/12/12 00:06:10:046',109,1.96812,1.792878,-0.352931,1.080701,-0.776283,5.39282,5
7080,'2023/12/12 00:06:10:079',109,1.210496,1.731131,-0.087905,1.174078,0.088835,7.533088,5
7081,'2023/12/12 00:06:10:113',109,0.294629,1.763394,0.119017,0.935903,1.682556,10.170949,5
7082,'2023/12/12 00:06:10:147',109,-2.314076,1.247777,1.063411,-2.02715,3.122268,10.237886,5
7083,'2023/12/12 00:06:10:180',109,-5.403576,-0.47391,-0.647561,-1.942673,-0.812549,2.094309,5
7084,'2023/12/12 00:06:10:213',109,-3.457387,-0.790824,-1.099792,2.291386,-0.158365,-2.690131,5
7085,'2023/12/12 00:06:10:247',109,-2.161,-0.392981,0.268647,1.434905,0.336211,-4.740443,5
7086,'2023/12/12 00:06:10:280',109,-1.487247,0.318322,0.221828,0.541679,0.371275,-6.123398,5
7087,'2023/12/12 00:06:10:313',109,-0.744273,1.012635,0.127722,0.755533,-0.010268,-7.31959,5
7088,'2023/12/12 00:06:10:346',109,-0.266483,1.444929,0.231035,0.413366,-0.794718,-8.025337,5
7089,'2023/12/12 00:06:10:380',109,0.24826,1.914583,0.138737,-0.411159,-1.033442,-7.799246,5
7090,'2023/12/12 00:06:10:413',109,1.788948,2.081358,-0.02172,-0.875281,-1.118209,-4.826468,5
7091,'2023/12/12 00:06:10:446',109,2.850831,1.873606,-0.243194,-1.056462,-0.197382,0.305755,5
